instructor,time,location,maxcap,srmajor,jrmajor,available,grad,srnon,jrnon,so,fr,ispoi,code,sem,title,iscross
"Varekamp,Johan C.",.M..... 01:20PM-04:10PM;,TBA,25,13,12,25,NA,0,0,0,0,FALSE,NANA,NANA,Laboratory Study of Minerals,FALSE
"Resor,Phillip G.",..T.... 02:50PM-04:10PM;,TBA,19,6,6,19,3,1,1,2,NA,FALSE,NANA,NANA,New England Geology,FALSE
"O'Connell,Suzanne B.",...W... 01:20PM-04:10PM;,TBA,12,0,0,12,NA,0,0,NA,NA,FALSE,NANA,NANA,Calderwood Seminar in Public Writing: Environmental Science Journalism,FALSE
"Ku,Timothy C.W.   Resor,Phillip G.",.M.W... 10:50AM-12:10PM;,TBA,30,30,NA,30,NA,NA,NA,NA,NA,FALSE,NANA,NANA,Senior Seminar,FALSE
"Royer,Dana",.....F. 04:15PM-05:15PM;,TBA,19,NA,NA,19,19,NA,NA,NA,NA,FALSE,NANA,NANA,Research Discussion in Earth & Environmental Sciences,FALSE
"Royer,Dana",.....F. 01:20PM-04:10PM;,TBA,25,NA,0,25,NA,NA,NA,25,NA,FALSE,NANA,NANA,Sophomore Field Course,FALSE
"Ku,Timothy C.W.",.M..... 01:20PM-04:10PM;,TBA,32,8,8,32,NA,2,2,8,4,FALSE,NANA,NANA,Sedimentology/Stratigraphy Techniques,FALSE
"Greenwood,James P.",.M.W... 10:50AM-12:10PM;,TBA,20,5,5,20,NA,5,5,0,0,FALSE,Crosslisting:,E&ES513,Petrogenesis of Igneous and Metamorphic Rocks,FALSE
"Greenwood,James P.",..T.... 01:20PM-04:10PM;,TBA,20,5,5,20,NA,5,5,0,0,FALSE,NANA,NANA,Laboratory Study of Igneous and Metamorphic Rocks,FALSE
"Resor,Phillip G.",.M.W.F. 09:50AM-10:40AM;,TBA,20,6,6,20,4,2,2,0,0,FALSE,Crosslisting:,E&ES575,Modeling the Earth and Environment,FALSE
"Gilmore,Martha S.",..T.R.. 10:20AM-11:40AM;,TBA,20,8,2,20,NA,8,2,0,0,FALSE,Crosslisting:,E&ES585,Remote Sensing,FALSE
"Ku,Timothy C.W.   Resor,Phillip G.",.....F. 01:20PM-04:10PM;,TBA,30,30,NA,30,NA,NA,NA,NA,NA,FALSE,NANA,NANA,Senior Field Research Project,FALSE
"Leidy,Constance",.M.W.F. 10:50AM-11:40AM;,TBA,19,NA,NA,19,NA,0,1,6,12,FALSE,MATH119,Fall2018,"Elements of Calculus, Part 1",FALSE
STAFF,.M.W.F. 08:50AM-09:40AM;,TBA,19,NA,NA,19,NA,0,1,6,12,FALSE,MATH119,Fall2018,"Elements of Calculus, Part 1",FALSE
STAFF,.M.W.F. 09:50AM-10:40AM;,TBA,19,0,0,19,NA,0,1,6,12,FALSE,MATH119,Fall2018,"Elements of Calculus, Part 1",FALSE
STAFF,.M.W.F. 01:20PM-02:10PM;,TBA,19,0,0,19,NA,0,1,6,12,FALSE,MATH119,Fall2018,"Elements of Calculus, Part 1",FALSE
"Pollack,David",..T.R.. 02:50PM-04:10PM;,TBA,70,0,0,70,NA,0,0,20,50,FALSE,MATH121,Fall2018,"Calculus I, Part I",FALSE
"Hildum,Alyson",.M.W.F. 08:50AM-09:40AM;,TBA,40,0,0,40,NA,0,0,15,25,FALSE,MATH121,Fall2018,"Calculus I, Part I",FALSE
"Adeboye,Ilesanmi",.M.W.F. 09:50AM-10:40AM;,TBA,40,0,0,40,NA,4,4,12,20,FALSE,MATH122,Fall2018,"Calculus I, Part II",FALSE
"Chan,Wai Kiu",.M.W... 02:50PM-04:10PM;,TBA,40,0,0,40,NA,1,1,10,28,FALSE,MATH122,Fall2018,"Calculus I, Part II",FALSE
"Constantine,David A.",..T.R.. 10:20AM-11:40AM;,TBA,30,16,14,30,NA,0,0,0,0,FALSE,MATH255,Fall2018,Fundamentals of Analysis II,FALSE
"Rasmussen,Christopher",.M.W... 02:50PM-04:10PM;,TBA,40,20,15,40,NA,NA,NA,5,NA,FALSE,MATH261,Fall2018,"Abstract Algebra: Groups, Rings, and Fields",FALSE
"Chan,Wai Kiu",.M.W... 01:20PM-02:40PM;,TBA,30,10,10,30,0,2,3,5,0,FALSE,MATH271,Fall2018,Error-Correcting Codes,FALSE
"Constantine,David A.",..T.R.. 08:50AM-10:10AM;,TBA,16,2,0,16,14,0,0,0,0,FALSE,MATH515,Fall2018,Analysis II,FALSE
"Leidy,Constance",.M.W... 02:50PM-04:10PM;,TBA,16,4,2,16,10,0,0,0,0,FALSE,MATH523,Fall2018,Topology I,FALSE
"Adeboye,Ilesanmi",.M.W... 01:20PM-02:40PM;,TBA,16,2,0,16,14,0,0,0,0,FALSE,MATH525,Fall2018,Topology II: Topics in Topology,FALSE
"Pollack,David",..T.R.. 01:20PM-02:40PM;,TBA,16,4,2,16,10,0,0,0,0,FALSE,MATH543,Fall2018,Algebra I,FALSE
"Hill,Cameron Donnay",..T.R.. 02:50PM-04:10PM;,TBA,16,4,2,16,10,0,0,0,0,FALSE,MATH545,Fall2018,Algebra II: Topics in Algebra,FALSE
"Rasmussen,Christopher",.M.W.F. 10:50AM-11:40AM;,TBA,19,NA,NA,19,NA,0,1,6,12,FALSE,MATH120,Spring2019,"Elements of Calculus, Part II",FALSE
STAFF,.M.W.F. 08:50AM-09:40AM;,TBA,19,NA,NA,19,NA,0,1,6,12,FALSE,MATH120,Spring2019,"Elements of Calculus, Part II",FALSE
STAFF,.M.W.F. 09:50AM-10:40AM;,TBA,19,NA,NA,19,NA,0,1,6,12,FALSE,MATH120,Spring2019,"Elements of Calculus, Part II",FALSE
STAFF,.M.W.F. 01:20PM-02:10PM;,TBA,19,NA,NA,19,NA,0,1,6,12,FALSE,MATH120,Spring2019,"Elements of Calculus, Part II",FALSE
"Adeboye,Ilesanmi",..T.R.. 02:50PM-04:10PM;,TBA,40,0,0,40,NA,0,0,20,20,FALSE,MATH122,Spring2019,"Calculus I, Part II",FALSE
"Willis,Matthew James",.M.W.F. 08:50AM-09:40AM;,TBA,40,0,0,40,NA,0,0,20,20,FALSE,MATH122,Spring2019,"Calculus I, Part II",FALSE
"Willis,Matthew James",.M.W.F. 09:50AM-10:40AM;,TBA,40,0,0,40,NA,0,0,20,20,FALSE,MATH122,Spring2019,"Calculus I, Part II",FALSE
"Hill,Cameron Donnay",..T.R.. 02:50PM-04:10PM;,TBA,30,0,10,30,NA,0,10,8,2,FALSE,MATH241,Spring2019,Set Theory,FALSE
STAFF,..T.R.. 10:20AM-11:40AM;,TBA,30,0,0,30,0,0,0,0,0,FALSE,MATH246,Spring2019,Applied Topology,FALSE
"Chan,Wai Kiu",.M.W... 02:50PM-04:10PM;,TBA,30,5,5,30,NA,5,5,5,5,FALSE,MATH262,Spring2019,Abstract Algebra,FALSE
"Ram�rez,Felipe A.",.M.W.F. 10:50AM-11:40AM;,TBA,16,2,0,16,14,0,0,0,0,FALSE,MATH516,Spring2019,Analysis II,FALSE
STAFF,..T.R.. 01:20PM-02:40PM;,TBA,16,2,0,16,14,0,0,0,0,FALSE,MATH526,Spring2019,Topology II,FALSE
"Chan,Wai Kiu",.M.W... 01:20PM-02:40PM;,TBA,16,4,2,16,10,0,0,0,0,FALSE,MATH544,Spring2019,Algebra I,FALSE
"Rasmussen,Christopher",.M.W... 02:50PM-04:10PM;,TBA,16,2,0,16,14,0,0,0,0,FALSE,MATH546,Spring2019,Algebra II,FALSE
"Lane,Robert P.",.M..... 12:15PM-01:15PM;,TBA,19,3,3,19,13,0,0,0,0,FALSE,Crosslisting:,MB&B285,Seminar in Molecular Biology,FALSE
"Lane,Robert P.",...W... 04:10PM-05:10PM;,TBA,44,0,0,44,44,0,0,0,0,FALSE,NANA,NANA,Research Seminars in Molecular Biology,FALSE
"Oliver,Donald B.",.M.W.F. 02:50PM-03:40PM;,TBA,35,0,0,35,NA,5,5,10,10,FALSE,NANA,NANA,The Science of Human Health: Microbiology and Immunology,FALSE
"Lane,Robert P.",.M..... 12:15PM-01:15PM;,TBA,19,3,3,19,13,0,0,0,0,FALSE,Crosslisting:,MB&B286,Seminar in Molecular Biology,FALSE
"Holmes,Scott G.",..T.R.. 08:50AM-10:10AM;,TBA,19,5,4,19,10,0,0,0,0,FALSE,Crosslisting:,MB&B306,Epigenetics,FALSE
"McAlear,Michael A.",.M.W... 02:50PM-04:10PM;,TBA,18,4,4,18,10,0,0,0,NA,FALSE,Crosslisting:,MB&B515,The Regulation of Ribosome Biosynthesis,FALSE
"MacQueen,Amy",..T.... 01:20PM-05:10PM; ....R.. 01:20PM-02:40PM;,TBA,20,10,10,20,NA,0,0,0,0,FALSE,NANA,NANA,Advanced Laboratory in Molecular Biology and Genetics,FALSE
"McAlear,Michael A.",...W... 04:20PM-05:20PM;,TBA,25,0,0,25,25,0,0,0,0,FALSE,NANA,NANA,Research Seminars in Molecular Biology,FALSE
"Kim,Kyungmi",..T.R.. 10:20AM-11:40AM;,TBA,15,0,0,15,NA,0,0,10,5,FALSE,PSYC210,Fall2018,Research Methods in Cognition,TRUE
"Loui,Psyche",..T.R.. 01:20PM-02:40PM;,TBA,15,0,0,15,NA,0,0,10,5,FALSE,PSYC210,Fall2018,Research Methods in Cognition,TRUE
"Robinson,Mike",.M.W.F. 09:50AM-10:40AM;,TBA,15,0,0,15,NA,0,0,12,3,FALSE,PSYC215,Fall2018,Research Methods: Behavioral Methods in Animal Research,TRUE
"Kurtz,Matthew M.",.M.W... 10:50AM-12:10PM;,TBA,35,17,18,35,NA,0,0,0,0,FALSE,PSYC228,Fall2018,Clinical Neuropsychology,TRUE
"Kim,Kyungmi",..T.R.. 02:50PM-04:10PM;,TBA,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,PSYC383,Fall2018,Advanced Research in Learning and Memory,TRUE
"Loui,Psyche",..T.R.. 02:50PM-04:10PM;,TBA,40,15,15,40,NA,0,0,10,NA,FALSE,Crosslisting:,PSYC225,Cognitive Neuroscience,FALSE
STAFF,.M...F. 10:50AM-12:10PM;,TBA,31,9,9,31,1,2,2,8,NA,FALSE,NANA,NANA,Neuroethics,FALSE
"Loui,Psyche",..T.R.. 10:20AM-11:40AM;,TBA,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,PSYC342,Spring2019,Music Perception and Cognition,TRUE
"Robinson,Mike",.M.W.F. 09:50AM-10:40AM;,TBA,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,PSYC399,Spring2019,"Lab in Gambling, Drugs, and Junk Food",TRUE
"Stewart,Brian A.",.M.W.F. 10:50AM-11:40AM;,TBA,80,NA,NA,80,NA,20,20,20,20,FALSE,PHYS111,Fall2018,Introductory Physics I,FALSE
"H�wel,Lutz",.M.W... 10:50AM-11:40AM; .....F. 10:50AM-11:40AM;,TBA,36,0,0,36,NA,0,0,10,26,FALSE,PHYS113,Fall2018,General Physics I,FALSE
"Hüwel,Lutz",.M.W... 10:50AM-11:40AM; .....F. 09:50AM-10:40AM;,TBA,36,0,0,36,NA,0,0,10,26,FALSE,PHYS113,Fall2018,General Physics I,FALSE
STAFF,.M..... 01:20PM-04:10PM;,TBA,16,NA,NA,16,NA,5,5,5,1,FALSE,PHYS121,Fall2018,Physics Laboratory I,FALSE
STAFF,..T.... 01:20PM-04:10PM;,TBA,16,NA,NA,16,NA,5,5,5,1,FALSE,PHYS121,Fall2018,Physics Laboratory I,FALSE
STAFF,...W... 01:20PM-04:10PM;,TBA,16,NA,NA,16,NA,5,5,5,1,FALSE,PHYS121,Fall2018,Physics Laboratory I,FALSE
STAFF,....R.. 01:20PM-04:10PM;,TBA,16,NA,NA,16,NA,5,5,5,1,FALSE,PHYS121,Fall2018,Physics Laboratory I,FALSE
STAFF,.....F. 01:20PM-04:10PM;,TBA,16,NA,NA,16,NA,5,5,5,1,FALSE,PHYS121,Fall2018,Physics Laboratory I,FALSE
STAFF,.M..... 01:20PM-04:10PM;,TBA,12,0,0,12,NA,1,1,4,6,FALSE,PHYS123,Fall2018,General Physics Laboratory I,FALSE
STAFF,..T.... 01:20PM-04:10PM;,TBA,12,0,0,12,NA,1,1,4,6,FALSE,PHYS123,Fall2018,General Physics Laboratory I,FALSE
STAFF,...W... 01:20PM-04:10PM;,TBA,12,0,0,12,NA,1,1,4,6,FALSE,PHYS123,Fall2018,General Physics Laboratory I,FALSE
STAFF,....R.. 01:20PM-04:10PM;,TBA,12,0,0,12,NA,1,1,4,6,FALSE,PHYS123,Fall2018,General Physics Laboratory I,FALSE
"Starr,Francis W.",..T.R.. 10:20AM-11:40AM;,TBA,45,0,2,45,NA,2,2,34,5,FALSE,PHYS213,Fall2018,Waves and Oscillations,FALSE
"Morgan,Thomas J.",..T.R.. 02:50PM-04:10PM;,TBA,30,5,5,30,NA,2,2,8,8,FALSE,PHYS215,Fall2018,Special Relativity,FALSE
"Morgan,Thomas J.",..T.R.. 02:50PM-04:10PM;,TBA,19,4,5,19,NA,0,0,10,0,FALSE,PHYS219,Fall2018,Introduction to Contemporary Physics,FALSE
"Kottos,Tsampikos",.M.W... 01:20PM-02:40PM;,TBA,35,12,15,35,5,0,0,3,0,FALSE,PHYS324,Fall2018,Electricity and Magnetism,TRUE
"Sher,Meng-ju Renee",....R.. 01:20PM-04:10PM;,TBA,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,PHYS342,Fall2018,Experimental Optics,TRUE
"Ellis,Fred M.",...W... 04:15PM-05:15PM;,TBA,15,4,3,15,8,0,0,0,0,FALSE,PHYS505,Fall2018,Condensed Matter Physics Seminar I,FALSE
"H�wel,Lutz",.M..... 04:20PM-05:20PM;,TBA,10,1,1,10,8,0,0,0,0,FALSE,PHYS507,Fall2018,Atomic and Molecular Physics Seminar I,FALSE
"Kottos,Tsampikos",.....F. 01:20PM-02:10PM;,TBA,19,6,6,19,7,0,0,0,0,FALSE,PHYS509,Fall2018,Theoretical Physics Seminar I,FALSE
"Stewart,Brian A.",....R.. 11:50AM-01:10PM;,TBA,19,2,1,19,16,0,0,0,0,FALSE,PHYS521,Fall2018,Physics Colloquium I,FALSE
"Bl�mel,Reinhold",..T.R.. 10:20AM-11:40AM;,TBA,25,3,2,25,20,0,0,0,0,FALSE,PHYS566,Fall2018,Electrodynamics,FALSE
"Sher,Meng-ju Renee",..T.... 01:20PM-02:40PM;,TBA,17,6,6,17,5,0,0,0,0,FALSE,PHYS573,Fall2018,Advanced Topics in Condensed Matter,FALSE
STAFF,.M.W.F. 10:50AM-11:40AM;,TBA,200,0,0,200,NA,50,50,50,50,FALSE,PHYS112,Spring2019,Introductory Physics II,FALSE
"Starr,Francis W.",.M.W... 10:50AM-11:40AM; .....F. 10:50AM-11:40AM;,TBA,36,NA,NA,36,NA,NA,0,12,24,FALSE,PHYS116,Spring2019,General Physics II,FALSE
"Starr,Francis W.",.M.W... 10:50AM-11:40AM; .....F. 09:50AM-10:40AM;,TBA,36,NA,NA,36,NA,NA,0,12,24,FALSE,PHYS116,Spring2019,General Physics II,FALSE
STAFF,.M..... 01:20PM-04:10PM;,TBA,16,0,0,16,NA,1,5,5,5,FALSE,PHYS122,Spring2019,Physics Laboratory II,FALSE
STAFF,..T.... 01:20PM-04:10PM;,TBA,16,0,0,16,NA,1,5,5,5,FALSE,PHYS122,Spring2019,Physics Laboratory II,FALSE
STAFF,...W... 01:20PM-04:10PM;,TBA,16,0,0,16,NA,1,5,5,5,FALSE,PHYS122,Spring2019,Physics Laboratory II,FALSE
STAFF,....R.. 01:20PM-04:10PM;,TBA,16,0,0,16,NA,1,5,5,5,FALSE,PHYS122,Spring2019,Physics Laboratory II,FALSE
STAFF,.....F. 01:20PM-04:10PM;,TBA,16,0,0,16,NA,1,5,5,5,FALSE,PHYS122,Spring2019,Physics Laboratory II,FALSE
STAFF,.M..... 01:20PM-04:10PM;,TBA,16,0,0,16,NA,1,1,6,8,FALSE,PHYS124,Spring2019,General Physics Laboratory II,FALSE
STAFF,..T.... 01:20PM-04:10PM;,TBA,16,0,0,16,NA,1,1,6,8,FALSE,PHYS124,Spring2019,General Physics Laboratory II,FALSE
STAFF,...W... 01:20PM-04:10PM;,TBA,16,0,0,16,NA,1,1,6,8,FALSE,PHYS124,Spring2019,General Physics Laboratory II,FALSE
STAFF,....R.. 01:20PM-04:10PM;,TBA,16,0,0,16,NA,1,1,6,8,FALSE,PHYS124,Spring2019,General Physics Laboratory II,FALSE
"Sher,Meng-ju Renee",.M.W... 10:50AM-12:10PM;,TBA,45,2,10,45,NA,0,3,30,0,FALSE,PHYS214,Spring2019,Quantum Mechanics I,FALSE
"Bl�mel,Reinhold",.M.W... 01:20PM-02:40PM;,TBA,24,5,5,24,NA,0,0,10,4,FALSE,PHYS217,Spring2019,Non-linear Dynamics and Chaos,FALSE
"Etson,Candice Marie",..T.R.. 10:20AM-11:40AM;,TBA,30,12,12,30,0,0,0,6,0,FALSE,PHYS316,Spring2019,Thermal and Statistical Physics,TRUE
STAFF,....R.. 01:20PM-04:10PM;,TBA,18,8,8,18,2,0,0,0,0,FALSE,PHYS345,Spring2019,Electronics Lab,TRUE
"Sher,Meng-ju Renee",...W... 04:15PM-05:15PM;,TBA,15,4,3,15,8,0,0,0,0,FALSE,PHYS506,Spring2019,Condensed Matter Physics Seminar II,FALSE
"Stewart,Brian A.",.M..... 04:20PM-05:20PM;,TBA,10,1,1,10,8,0,0,0,0,FALSE,PHYS508,Spring2019,Atomic and Molecular Physics Seminar II,FALSE
"Bl�mel,Reinhold",.....F. 01:20PM-02:10PM;,TBA,26,8,8,26,10,0,0,0,0,FALSE,PHYS510,Spring2019,Theoretical Physics Seminar II,FALSE
"Morgan,Thomas J.",....R.. 11:50AM-01:10PM;,TBA,19,2,1,19,16,0,0,0,0,FALSE,PHYS522,Spring2019,Physics Colloquium II,FALSE
"Voth,Greg A.",..T.R.. 10:20AM-11:40AM;,TBA,19,4,4,19,11,0,0,0,0,FALSE,PHYS543,Spring2019,Analytical Mechanics,FALSE
"Stewart,Brian A.",...W... 02:50PM-04:20PM;,TBA,10,2,0,10,8,0,0,NA,NA,FALSE,PHYS572,Spring2019,Advanced Topics in Atomic and Molecular Physics,FALSE
"Stemler,Steven E.",..T.R.. 10:20AM-11:40AM;,TBA,200,0,0,200,NA,20,20,55,105,FALSE,PSYC105,Fall2018,Foundations of Contemporary Psychology,FALSE
"Steele,Robert S.",.....F. 01:20PM-04:10PM;,TBA,21,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,PSYC111,Fall2018,"Myth, Magic, and Movies",FALSE
"Barth,Hilary C.",.M.W... 01:20PM-02:40PM;,TBA,15,0,5,15,NA,NA,NA,10,0,FALSE,PSYC207,Fall2018,Research Methods in Developmental Psychology,FALSE
"Carney,Sarah Kristin",.M.W... 08:20AM-09:40AM;,TBA,15,0,0,15,NA,0,NA,10,5,FALSE,PSYC213,Fall2018,Research Methods in Social Psychology,FALSE
"Steele,Robert S.",.M..... 01:20PM-04:10PM;,TBA,32,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,PSYC261,Fall2018,Cultural Psychology,FALSE
"Carney,Sarah Kristin",..T.R.. 08:50AM-10:10AM;,TBA,35,14,12,35,NA,0,0,9,0,FALSE,PSYC277,Fall2018,Psychology and the Law,FALSE
"Tavernier,Royette",..T.R.. 01:20PM-02:40PM;,TBA,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,PSYC343,Fall2018,Sleep and Psychosocial Functioning in Youth,FALSE
"Rodriguez Mosquera,Patricia Maria",..T.R.. 02:50PM-04:10PM;,TBA,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,PSYC365,Fall2018,Seminar on Emotion,FALSE
"Versey,H. Shellae",....R.. 01:20PM-04:10PM;,TBA,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,PSYC387,Fall2018,Advanced Research in Community Psychology,FALSE
"Carney,Sarah Kristin",..T.R.. 08:50AM-10:10AM;,TBA,200,0,0,200,NA,22,22,53,103,FALSE,PSYC105,Spring2019,Foundations of Contemporary Psychology,FALSE
"Dierker,Lisa C.",...W... 01:20PM-04:10PM; .....F. 01:20PM-02:50PM;,TBA,20,0,0,20,NA,0,0,3,17,FALSE,PSYC105,Spring2019,Foundations of Contemporary Psychology,FALSE
"Steele,Robert S.",....R.. 07:10AM-10:00AM;,TBA,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,PSYC204,Spring2019,Methods of Interpretation,FALSE
"Rodriguez Mosquera,Patricia Maria",..T.R.. 01:20PM-02:40PM;,TBA,15,0,0,15,NA,NA,NA,9,6,FALSE,PSYC208,Spring2019,Research Methods on Emotion,FALSE
"Dierker,Lisa C.",...W... 07:10PM-10:00PM;,TBA,20,0,0,20,NA,0,0,15,5,FALSE,PSYC211,Spring2019,Research Methods in Clinical Psychology,FALSE
"Tavernier,Royette",..T.R.. 02:50PM-04:10PM;,TBA,15,0,0,15,NA,0,0,9,6,FALSE,PSYC214,Spring2019,Research Methods in Sleep Research,FALSE
"Carney,Sarah Kristin",.M.W... 08:20AM-09:40AM;,TBA,40,4,5,40,NA,4,4,17,6,FALSE,PSYC277,Spring2019,Psychology and the Law,FALSE
"Steele,Robert S.",.M..... 07:10PM-10:00PM;,TBA,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,PSYC324,Spring2019,Culture and Denial,FALSE
"Stemler,Steven E.",..T.... 01:20PM-04:10PM;,TBA,15,4,5,15,0,2,2,2,0,FALSE,PSYC327,Spring2019,Psychology of Conflict Resolution,FALSE
"Morawski,Jill G.",...W... 01:20PM-04:10PM;,TBA,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,CHUM359,Spring2019,"Making the Psychological: Discovering, Manufacturing, and Circulating",TRUE
"Plous,Scott L.",....R.. 01:20PM-04:10PM;,TBA,15,9,6,15,NA,0,0,0,NA,FALSE,PSYC361,Spring2019,The Psychology of Prejudice and Discrimination,TRUE
"Rodriguez Mosquera,Patricia Maria",..T.R.. 02:50PM-04:10PM;,TBA,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,PSYC365,Spring2019,Seminar on Emotion,FALSE
"Tavernier,Royette",.M..... 01:20PM-04:10PM;,TBA,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,PSYC386,Spring2019,Advanced Research in Sleep,FALSE
"Pitts-Taylor,Victoria",..T.R.. 01:20PM-02:40PM;,TBA,19,9,10,19,NA,0,0,0,NA,FALSE,FGSS321,Spring2019,"BioFeminisms: Science, Matter, and Agency",TRUE
"Pitts-Taylor,Victoria",..T.R.. 10:20AM-11:40AM;,TBA,19,0,0,19,NA,NA,NA,10,9,FALSE,FGSS200,Spring2019,Sex/Gender in Critical Perspective (FGSS Gateway),FALSE
"Johnson,Khalil Anthony",..T.R.. 01:20PM-02:40PM;,TBA,17,3,14,17,NA,NA,NA,NA,NA,FALSE,AFAM301,Fall2018,Junior Colloquium: Defining African American Studies,FALSE
"Brown,Lois",.M.W... 02:50PM-04:10PM;,TBA,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,CHUM353,Spring2019,Race and Spectacle in African American Literature and Film,TRUE
"Neary,Louise C.",.M.W... 02:50PM-04:10PM;,TBA,25,0,0,25,NA,7,6,6,6,FALSE,CGST210,Spring2019,Language and Thought: Introduction to Linguistics,FALSE
"Korda,Natasha",.M..... 06:10PM-07:40PM; ..T.... 10:20AM-12:50PM;,TBA,4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,CHUM381,Fall2018,Student Fellowship,FALSE
"Grant,Roger Mathew",..T.... 01:20PM-04:10PM;,TBA,15,4,4,15,0,4,3,0,0,FALSE,CHUM351,Spring2019,Melodrama Since 1700,FALSE
"Korda,Natasha",.M..... 06:10PM-07:10PM; ..T.... 10:20AM-12:50PM;,TBA,4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,CHUM381,Spring2019,Student Fellowship,FALSE
STAFF,...W... 10:50AM-12:10PM;,TBA,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,CSPL280,Fall2018,Nonprofit Boards: Theory and Practice I,FALSE
STAFF,...W... 10:50AM-12:10PM;,TBA,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,CSPL281,Spring2019,Nonprofit Boards: Theory and Practice II,FALSE
"Chernoff,Barry",...W... 05:30PM-07:30PM;,TBA,25,25,0,25,NA,0,0,0,0,FALSE,ENVS391,Fall2018,Senior Colloquium: Environmental Studies,FALSE
"Chernoff,Barry",TBA;,TBA,30,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,ENVS392,Spring2019,Senior Colloquium: Environmental Studies,FALSE
"Tucker,Jennifer",.....F. 10:00AM-12:50PM;,TBA,19,19,NA,19,NA,NA,NA,NA,NA,FALSE,FGSS405,Fall2018,Senior Seminar,FALSE
"Oleinikov,Pavel V",.M..... 07:10PM-10:00PM;,TBA,19,0,0,19,0,5,5,5,4,FALSE,QAC150,Fall2018,Working with SQL and Databases,FALSE
"Oleinikov,Pavel V",.M..... 07:10PM-10:00PM;,TBA,19,0,0,19,0,4,5,5,5,FALSE,QAC151,Fall2018,Working with Excel and VBA,FALSE
"Kaparakis,Emmanuel I.",..T.... 07:10PM-10:00PM;,TBA,19,0,0,19,0,5,5,5,4,FALSE,QAC156,Fall2018,Working with R,FALSE
"Kaparakis,Emmanuel I.",..T.... 07:10PM-10:00PM;,TBA,19,0,0,19,0,5,5,5,4,FALSE,QAC158,Fall2018,Working with Stata,FALSE
"Oleinikov,Pavel V",....R.. 07:10PM-10:00PM;,TBA,19,0,0,19,0,5,5,5,4,FALSE,QAC171,Fall2018,Business Modeling with Excel,FALSE
"Nazzaro,Valerie L.",..T.R.. 01:20PM-02:40PM; .....F. 12:00PM-03:00PM;,TBA,4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,QAC301,Fall2018,Statistics Education Practicum,FALSE
"Nazzaro,Valerie L.",..T.R.. 01:20PM-02:40PM; .....F. 12:00PM-03:00PM;,TBA,4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,QAC301,Fall2018,Statistics Education Practicum,FALSE
"Nazzaro,Valerie L.",..T.R.. 10:20AM-11:40AM; .....F. 12:00PM-03:00PM;,TBA,4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,QAC301,Fall2018,Statistics Education Practicum,FALSE
"Nazzaro,Valerie L.",..T.R.. 10:20AM-11:40AM; .....F. 12:00PM-03:00PM;,TBA,4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,QAC301,Fall2018,Statistics Education Practicum,FALSE
"Oleinikov,Pavel V",.M..... 07:10PM-10:00PM;,TBA,19,0,0,19,NA,4,5,5,5,FALSE,QAC151,Spring2019,Working with Excel and VBA,FALSE
"Oleinikov,Pavel V",.M..... 07:10PM-10:00PM;,TBA,19,0,0,19,1,4,5,6,3,FALSE,QAC155,Spring2019,Working with Python,FALSE
"Kaparakis,Emmanuel I.",..T.... 07:10PM-10:00PM;,TBA,19,0,0,19,0,4,5,5,5,FALSE,QAC156,Spring2019,Working with R,FALSE
"Kaparakis,Emmanuel I.",..T.... 07:10PM-10:00PM;,TBA,19,0,0,19,0,5,5,5,4,FALSE,QAC157,Spring2019,Working with SAS,FALSE
"Nazzaro,Valerie L.",..T.R.. 01:20PM-02:40PM; .....F. 12:00PM-03:00PM;,TBA,4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,QAC301,Spring2019,Statistics Education Practicum,FALSE
"Nazzaro,Valerie L.",..T.R.. 01:20PM-02:40PM; .....F. 12:00PM-03:00PM;,TBA,4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,QAC301,Spring2019,Statistics Education Practicum,FALSE
